id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de
1160,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,12,FALSE,1,306,306,5879,15,288,80,16,0.0057,23,16,14,0.0143,26444
1161,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,13,FALSE,1,307,307,5879,15,287,88,15,0.0096,22,16,14,0.0207,26444
1162,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,14,FALSE,1,288,288,5879,16,319,115,22,0.0103,23,15,13,0.0199,26444
1163,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,1,FALSE,1,296,296,5879,16,267,106,16,0.0082,14,8,11,0.0119,26444
1164,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,2,FALSE,1,296,296,5879,16,272,114,17,0.0082,18,12,14,0.0139,26444
1165,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,3,FALSE,1,291,291,5879,16,240,93,14,0.0076,15,8,12,0.0136,26444
1166,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,4,FALSE,1,292,292,5879,16,306,134,15,0.011,11,7,9,0.0106,26444
1167,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,5,FALSE,1,287,287,5879,17,246,87,16,0.01,12,7,10,0.0178,26444
1168,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,6,FALSE,1,291,291,5879,16,225,70,17,0.0096,13,8,11,0.0235,26444
1169,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,7,FALSE,1,288,288,5879,16,232,86,21,0.0107,12,8,10,0.0148,26444
116,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,4,FALSE,1,295,295,5879,16,217,132,12,0.012,19,14,11,0.0284,26444
1170,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,8,FALSE,1,266,266,5879,18,199,93,14,0.0136,12,7,9,0.0248,26444
1171,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,9,FALSE,1,283,283,5879,16,248,88,18,0.0114,13,6,11,0.0171,26444
1172,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,295,295,5879,16,244,91,17,0.0117,13,8,11,0.0285,26444
1173,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,288,288,5879,17,260,92,17,0.0103,9,5,8,0.022,26444
1174,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,289,289,5879,16,152,84,9,0.0087,11,7,8,0.0203,26444
1175,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,291,291,5879,16,180,76,12,0.0096,9,7,8,0.0131,26444
1176,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,289,289,5879,16,188,77,13,0.0064,9,5,7,0.0077,26444
1177,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,1,FALSE,1,280,280,5879,17,207,132,17,0.0181,13,9,10,0.0139,26444
1178,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,2,FALSE,1,287,287,5879,16,198,133,14,0.0146,14,10,9,0.0127,26444
1179,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,3,FALSE,1,292,292,5879,16,197,117,12,0.0129,15,11,11,0.0128,26444
117,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,5,FALSE,1,295,295,5879,16,212,127,13,0.0134,21,13,12,0.0292,26444
1180,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,4,FALSE,1,299,299,5879,16,274,105,15,0.0103,17,11,13,0.0188,26444
1181,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,5,FALSE,1,305,305,5879,15,302,130,14,0.0131,17,10,13,0.0183,26444
1182,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,6,FALSE,1,286,286,5879,16,300,126,16,0.01,18,9,14,0.0187,26444
1183,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,7,FALSE,1,287,287,5879,16,253,129,14,0.0137,15,10,11,0.0169,26444
1184,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,8,FALSE,1,290,290,5879,16,222,103,12,0.0099,19,9,13,0.0242,26444
1185,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,9,FALSE,1,291,291,5879,16,260,123,14,0.0127,18,12,13,0.0231,26444
1186,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,10,FALSE,1,291,291,5879,16,270,109,14,0.0124,21,14,14,0.0196,26444
1187,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,11,FALSE,1,287,287,5879,16,214,109,14,0.0136,18,12,12,0.0233,26444
1188,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,12,FALSE,1,288,288,5879,16,206,77,11,0.0117,20,12,13,0.0147,26444
1189,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,13,FALSE,1,279,279,5879,17,219,93,12,0.0118,18,10,11,0.0135,26444
118,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,6,FALSE,1,297,297,5879,16,218,133,14,0.0142,21,13,12,0.0292,26444
1190,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,14,FALSE,1,291,291,5879,16,208,110,12,0.0154,16,9,11,0.0162,26444
1191,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,1,FALSE,1,285,285,5879,16,222,78,16,0.0107,20,16,10,0.0159,26444
1192,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,2,FALSE,1,305,305,5879,16,261,106,16,0.0084,22,18,13,0.015,26444
1193,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,3,FALSE,1,290,290,5879,16,263,103,14,0.0094,19,16,10,0.0137,26444
1194,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,4,FALSE,1,294,294,5879,16,204,108,16,0.0103,20,16,11,0.0162,26444
1195,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,5,FALSE,1,305,305,5879,15,249,100,15,0.0087,20,15,11,0.0141,26444
1196,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,6,FALSE,1,297,297,5879,16,272,95,16,0.0086,20,15,12,0.0148,26444
1197,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,7,FALSE,1,284,284,5879,16,286,81,12,0.0069,16,11,10,0.0109,26444
1198,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,8,FALSE,1,293,293,5879,16,324,109,16,0.0083,15,10,9,0.0096,26444
1199,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,9,FALSE,1,306,306,5879,16,300,100,15,0.0101,15,10,9,0.0117,26444
119,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,7,FALSE,1,294,294,5879,16,225,140,15,0.0145,25,17,14,0.0287,26444
11,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,11,FALSE,1,288,288,5879,17,174,87,11,0.0074,7,5,6,0.0151,26444
1200,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,10,FALSE,1,290,290,5879,16,312,106,16,0.0099,23,17,14,0.0155,26444
1201,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,11,FALSE,1,290,290,5879,15,347,147,19,0.0117,14,10,9,0.0075,26444
1202,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,12,FALSE,1,277,277,5879,16,258,100,13,0.0089,9,5,9,0.0116,26444
1203,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,13,FALSE,1,280,280,5879,16,305,109,16,0.0135,13,7,9,0.016,26444
1204,signed,1,TRUE,TRUE,FALSE,TRUE,none,bicor,14,FALSE,1,292,292,5879,16,298,102,17,0.0114,15,11,11,0.0174,26444
1205,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,1,FALSE,1,304,304,5879,16,230,85,12,0.0081,22,18,14,0.0171,26444
1206,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,2,FALSE,1,307,307,5879,16,263,78,16,0.0101,16,11,12,0.0168,26444
1207,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,3,FALSE,1,298,298,5879,15,230,92,15,0.0082,22,19,12,0.0189,26444
1208,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,4,FALSE,1,299,299,5879,16,223,97,16,0.0092,17,12,13,0.0192,26444
1209,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,5,FALSE,1,306,306,5879,16,282,132,18,0.0112,20,15,11,0.0119,26444
120,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,8,FALSE,1,287,287,5879,16,179,137,14,0.0172,24,17,13,0.0299,26444
1210,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,6,FALSE,1,297,297,5879,16,261,104,15,0.0093,24,18,14,0.0125,26444
1211,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,7,FALSE,1,283,283,5879,17,217,91,12,0.0113,19,16,11,0.0132,26444
1212,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,8,FALSE,1,302,302,5879,15,265,128,17,0.0129,20,17,11,0.0185,26444
1213,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,9,FALSE,1,283,283,5879,16,204,92,14,0.009,20,15,11,0.0153,26444
1214,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,10,FALSE,1,303,303,5879,16,239,90,17,0.0108,20,16,11,0.0152,26444
1215,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,11,FALSE,1,297,297,5879,16,218,96,14,0.0065,23,19,11,0.0166,26444
1216,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,12,FALSE,1,297,297,5879,16,235,100,16,0.0079,21,19,12,0.0174,26444
1217,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,13,FALSE,1,299,299,5879,16,214,91,15,0.0082,23,19,13,0.0195,26444
1218,signed,1,TRUE,TRUE,FALSE,TRUE,none,spearman,14,FALSE,1,300,300,5879,15.5,213,82,13,0.0061,24,20,13,0.0164,26444
1219,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,1,FALSE,1,299,299,5879,16,230,66,15,0.0103,30,17,15,0.0207,26444
121,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,9,FALSE,1,293,293,5879,15,179,137,13,0.0155,23,17,12,0.03,26444
1220,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,2,FALSE,1,284,284,5879,17,231,69,17,0.0078,31,15,16,0.0204,26444
1221,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,3,FALSE,1,291,291,5879,16,229,69,15,0.0074,31,19,15,0.0208,26444
1222,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,4,FALSE,1,293,293,5879,16,224,67,12,0.0062,26,15,11,0.0168,26444
1223,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,5,FALSE,1,288,288,5879,16,218,64,10,0.0064,22,13,12,0.0128,26444
1224,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,6,FALSE,1,298,298,5879,16,204,52,7,0.0035,25,14,14,0.0187,26444
1225,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,7,FALSE,1,282,282,5879,17,215,79,13,0.007,16,10,11,0.0236,26444
1226,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,8,FALSE,1,301,301,5879,16,208,79,13,0.0104,16,11,10,0.0228,26444
1227,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,9,FALSE,1,276,276,5879,17,264,154,15,0.012,14,8,10,0.029,26444
1228,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,10,FALSE,1,283,283,5879,17,300,148,16,0.0103,10,6,8,0.0192,26444
1229,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,11,FALSE,1,302,302,5879,15,301,155,18,0.01,16,11,12,0.0187,26444
122,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,10,FALSE,1,293,293,5879,15,161,95,11,0.0086,21,15,12,0.0223,26444
1230,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,12,FALSE,1,292,292,5879,16,127,69,11,0.0069,9,7,8,0.0197,26444
1231,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,13,FALSE,1,295,295,5879,16,159,79,11,0.0093,21,12,9,0.0181,26444
1232,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor-dist,14,FALSE,1,288,288,5879,17,168,69,12,0.0105,16,10,6,0.0175,26444
1233,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,1,FALSE,1,293,293,5879,16,217,66,12,0.0075,17,12,11,0.0162,26444
1234,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,2,FALSE,1,283,283,5879,17,192,68,10,0.0068,15,11,10,0.0093,26444
1235,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,3,FALSE,1,286,286,5879,16.5,201,74,12,0.0068,12,8,8,0.0073,26444
1236,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,4,FALSE,1,291,291,5879,16,187,62,11,0.0078,16,11,10,0.0176,26444
1237,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,5,FALSE,1,289,289,5879,16,203,61,11,0.0078,19,14,13,0.0193,26444
1238,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,6,FALSE,1,305,305,5879,16,197,67,12,0.0066,15,11,11,0.0156,26444
1239,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,7,FALSE,1,306,306,5879,15,225,94,17,0.0085,17,14,12,0.0185,26444
123,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,11,FALSE,1,289,289,5879,16,161,95,11,0.0086,21,15,12,0.0223,26444
1240,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,8,FALSE,1,307,307,5879,15,239,106,17,0.0086,20,16,11,0.0187,26444
1241,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,9,FALSE,1,302,302,5879,15,197,64,14,0.0081,16,11,9,0.0156,26444
1242,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,10,FALSE,1,295,295,5879,16,229,72,11,0.0075,29,22,13,0.0201,26444
1243,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,11,FALSE,1,299,299,5879,16,178,83,12,0.0073,17,14,10,0.017,26444
1244,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,12,FALSE,1,300,300,5879,15,210,53,11,0.0072,9,4,9,0.0129,26444
1245,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,13,FALSE,1,298,298,5879,15,235,72,15,0.0082,16,12,10,0.0203,26444
1246,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor,14,FALSE,1,285,285,5879,16,203,105,12,0.007,16,12,9,0.024,26444
1247,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,1,FALSE,1,278,278,5879,16,213,131,13,0.0083,12,9,8,0.0129,26444
1248,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,2,FALSE,1,288,288,5879,16,218,103,10,0.0098,16,13,10,0.0162,26444
1249,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,3,FALSE,1,292,292,5879,16,217,111,12,0.0106,15,11,10,0.0157,26444
124,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,12,FALSE,1,292,292,5879,15,168,103,11,0.0102,22,16,13,0.0227,26444
1250,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,4,FALSE,1,299,299,5879,16,221,100,11,0.0081,11,9,6,0.0111,26444
1251,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,5,FALSE,1,305,305,5879,15,241,101,12,0.0061,16,12,9,0.0148,26444
1252,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,6,FALSE,1,295,295,5879,15,225,119,12,0.0092,12,9,8,0.0162,26444
1253,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,7,FALSE,1,308,308,5879,16,246,110,12,0.0086,13,10,9,0.0161,26444
1254,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,8,FALSE,1,309,309,5879,16,279,126,13,0.0104,15,11,9,0.0159,26444
1255,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,9,FALSE,1,295,295,5879,16,230,121,11,0.01,16,13,9,0.0174,26444
1256,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,10,FALSE,1,296,296,5879,16,184,92,9,0.0073,16,14,9,0.0149,26444
1257,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,11,FALSE,1,296,296,5879,16,254,110,12,0.0078,16,13,9,0.015,26444
1258,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,12,FALSE,1,301,301,5879,16,197,89,11,0.0098,15,13,8,0.0196,26444
1259,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,13,FALSE,1,298,298,5879,15,164,83,12,0.0105,13,10,8,0.0174,26444
125,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,13,FALSE,1,292,292,5879,16,167,102,11,0.0103,22,16,13,0.0234,26444
1260,signed,1,TRUE,TRUE,FALSE,TRUE,limma,bicor,14,FALSE,1,299,299,5879,15,205,96,13,0.0098,12,9,7,0.0148,26444
1261,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,1,FALSE,1,281,281,5879,16,179,71,10,0.0073,12,9,9,0.0202,26444
1262,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,2,FALSE,1,301,301,5879,15,214,86,14,0.0083,9,6,8,0.0122,26444
1263,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,3,FALSE,1,284,284,5879,16,177,71,8,0.0043,8,4,7,0.0117,26444
1264,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,4,FALSE,1,279,279,5879,16,167,73,10,0.0067,8,5,7,0.014,26444
1265,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,5,FALSE,1,284,284,5879,16,107,81,11,0.0093,12,11,8,0.0236,26444
1266,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,6,FALSE,1,289,289,5879,16,232,102,12,0.0075,13,10,8,0.0157,26444
1267,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,7,FALSE,1,278,278,5879,17,219,80,11,0.0052,12,8,8,0.0126,26444
1268,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,8,FALSE,1,285,285,5879,16,207,98,14,0.0075,10,7,9,0.0146,26444
1269,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,9,FALSE,1,288,288,5879,17,230,93,13,0.0075,14,10,12,0.0212,26444
126,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,14,FALSE,1,294,294,5879,16,197,100,12,0.0099,18,13,13,0.021,26444
1270,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,10,FALSE,1,287,287,5879,17,243,105,14,0.011,19,14,12,0.0212,26444
1271,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,11,FALSE,1,286,286,5879,16,197,62,13,0.0086,17,13,12,0.02,26444
1272,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,12,FALSE,1,286,286,5879,16,209,62,13,0.007,10,6,10,0.0174,26444
1273,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,13,FALSE,1,290,290,5879,16,182,61,11,0.0065,10,7,9,0.0164,26444
1274,signed,1,TRUE,TRUE,FALSE,TRUE,limma,spearman,14,FALSE,1,281,281,5879,17,209,87,12,0.0085,14,9,12,0.0129,26444
1275,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,1,FALSE,1,287,287,5879,16,185,93,14,0.012,11,9,6,0.0123,26444
1276,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,2,FALSE,1,299,299,5879,16,187,95,14,0.0124,17,14,6,0.0242,26444
1277,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,3,FALSE,1,286,286,5879,17,211,118,16,0.0139,12,8,8,0.0188,26444
1278,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,4,FALSE,1,294,294,5879,16,221,91,12,0.0114,16,13,9,0.0203,26444
1279,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,5,FALSE,1,290,290,5879,16,214,91,14,0.0114,14,10,10,0.0188,26444
127,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,1,FALSE,1,284,284,5879,16,145,91,10,0.0102,11,7,8,0.0119,26444
1280,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,6,FALSE,1,292,292,5879,17,211,88,15,0.0108,21,17,10,0.0255,26444
1281,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,7,FALSE,1,268,268,5879,17,193,81,12,0.0088,17,13,10,0.0226,26444
1282,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,8,FALSE,1,270,270,5879,17,184,82,13,0.0093,12,9,9,0.01,26444
1283,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,9,FALSE,1,294,294,5879,16,194,88,16,0.0103,18,13,11,0.0177,26444
1284,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,10,FALSE,1,291,291,5879,16,207,96,16,0.0105,12,8,8,0.0147,26444
1285,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,11,FALSE,1,284,284,5879,16,152,84,14,0.0142,17,16,10,0.0266,26444
1286,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,12,FALSE,1,307,307,5879,16,212,96,15,0.01,18,14,12,0.021,26444
1287,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,13,FALSE,1,290,290,5879,17,127,89,15,0.0143,14,12,7,0.0167,26444
1288,signed,1,TRUE,TRUE,FALSE,TRUE,limma,cor-dist,14,FALSE,1,284,284,5879,16,238,124,18,0.0137,13,10,7,0.0158,26444
1289,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,1,FALSE,1,290,290,5879,16,215,83,10,0.0119,18,12,12,0.0156,26444
128,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,2,FALSE,1,296,296,5879,16,235,125,17,0.0103,10,8,8,0.0122,26444
1290,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,2,FALSE,1,289,289,5879,16,240,105,12,0.0091,20,13,14,0.0111,26444
1291,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,3,FALSE,1,289,289,5879,17,250,101,11,0.0091,18,12,13,0.0129,26444
1292,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,4,FALSE,1,286,286,5879,16,234,98,12,0.0103,17,11,12,0.0093,26444
1293,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,5,FALSE,1,300,300,5879,16,226,81,10,0.0081,14,8,9,0.0078,26444
1294,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,6,FALSE,1,287,287,5879,16,219,111,12,0.0109,18,13,11,0.0109,26444
1295,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,7,FALSE,1,304,304,5879,16,226,109,13,0.0124,19,14,13,0.014,26444
1296,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,8,FALSE,1,293,293,5879,17,291,118,19,0.0113,19,13,12,0.014,26444
1297,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,9,FALSE,1,300,300,5879,16,254,104,17,0.011,17,12,10,0.012,26444
1298,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,10,FALSE,1,289,289,5879,16,254,115,15,0.0115,19,14,13,0.0165,26444
1299,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,11,FALSE,1,282,282,5879,17,251,89,14,0.0105,19,13,13,0.0194,26444
129,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,3,FALSE,1,292,292,5879,16,216,99,13,0.0095,7,4,6,0.0145,26444
12,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,12,FALSE,1,293,293,5879,16,170,84,11,0.0049,9,7,8,0.0167,26444
1300,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,12,FALSE,1,301,301,5879,16,279,108,18,0.0106,23,15,12,0.0167,26444
1301,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,13,FALSE,1,287,287,5879,16,243,105,15,0.0119,16,10,12,0.0163,26444
1302,signed,1,TRUE,TRUE,FALSE,TRUE,combat,cor,14,FALSE,1,291,291,5879,16,271,93,16,0.0096,13,8,8,0.012,26444
1303,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,1,FALSE,1,275,275,5879,17,206,69,11,0.0058,13,9,10,0.02,26444
1304,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,2,FALSE,1,284,284,5879,17,197,93,9,0.0111,9,7,6,0.0143,26444
1305,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,3,FALSE,1,300,300,5879,15.5,203,94,9,0.0086,10,7,7,0.0164,26444
1306,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,4,FALSE,1,305,305,5879,16,193,78,13,0.009,9,6,6,0.0132,26444
1307,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,5,FALSE,1,297,297,5879,16,173,70,12,0.0079,9,6,6,0.0171,26444
1308,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,6,FALSE,1,296,296,5879,16,172,71,12,0.006,10,7,7,0.0188,26444
1309,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,7,FALSE,1,296,296,5879,15,194,79,15,0.0105,9,6,6,0.0145,26444
130,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,4,FALSE,1,296,296,5879,16,234,113,15,0.0124,7,4,7,0.0126,26444
1310,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,8,FALSE,1,288,288,5879,16,208,87,13,0.012,9,7,6,0.0182,26444
1311,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,9,FALSE,1,294,294,5879,16,276,113,17,0.0109,9,6,6,0.0208,26444
1312,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,10,FALSE,1,290,290,5879,16,252,97,15,0.0108,10,7,7,0.0191,26444
1313,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,11,FALSE,1,290,290,5879,16,235,84,15,0.0104,12,9,8,0.0213,26444
1314,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,12,FALSE,1,277,277,5879,16,205,69,10,0.0073,12,9,8,0.0161,26444
1315,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,13,FALSE,1,287,287,5879,16,261,111,15,0.0064,18,12,10,0.0188,26444
1316,signed,1,TRUE,TRUE,FALSE,TRUE,combat,bicor,14,FALSE,1,291,291,5879,15,263,109,14,0.0077,15,12,7,0.0128,26444
1317,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,1,FALSE,1,291,291,5879,16,313,103,16,0.0086,16,11,10,0.0206,26444
1318,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,2,FALSE,1,288,288,5879,16,269,110,11,0.0138,11,8,8,0.0179,26444
1319,signed,1,TRUE,TRUE,FALSE,TRUE,combat,spearman,3,FALSE,1,278,278,5879,17,252,115,15,0.0113,11,6,9,0.0265,26444
131,signed,1,FALSE,FALSE,FALSE,FALSE,combat,bicor,5,FALSE,1,299,299,5879,16,155,95,14,0.013,6,3,5,0.0135,26444
